Unnamed: 0,district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
393,jhelum,2024,maize,18.85,24.0,31.48,36.61,55.23,52.53,37.37,26.48,109.13,121.9,11.7,29.93,1.627573,16.05098,7.28356,948.4240407
2640,kasur,1981,maize,20.04,28.99,35.8,38.61,51.09,26.52,18.14,14.57,48.79,1.3,12.82,13.08,1.103379,11.1505,7.69263,519.4331984
2643,kasur,1982,maize,17.06,25.3,28.1,35.66,71.39,54.49,57.01,31.62,135.09,175.94,75.08,31.51,1.103379,11.1505,7.69263,520.6477733
2646,kasur,1983,maize,20.01,25.22,32.23,36.83,35.86,43.25,35.01,23.01,22.98,60.77,57.08,4.89,1.103379,11.1505,7.69263,525.1012146
2649,kasur,1984,maize,23.52,29.15,36.69,38.63,33.5,25.71,11.36,25.31,21.63,18.33,0.16,34.05,1.103379,11.1505,7.69263,537.6518219
2652,kasur,1985,maize,24.04,28.68,35.25,38.05,18.5,30.33,15.19,23.5,10.0,22.8,8.24,30.42,1.103379,11.1505,7.69263,525.9109312
2655,kasur,1986,maize,20.26,28.34,33.69,37.2,44.36,28.82,17.96,24.66,29.11,11.92,19.84,40.48,1.103379,11.1505,7.69263,527.5303644
2658,kasur,1987,maize,22.08,29.35,30.49,37.36,41.84,22.09,34.69,24.75,20.96,2.12,63.07,30.83,1.103379,11.1505,7.69263,521.0526316
2661,kasur,1988,maize,21.5,31.0,37.06,39.04,35.58,17.68,11.63,21.2,19.1,6.21,0.23,26.15,1.103379,11.1505,7.69263,536.0323887
2664,kasur,1989,maize,20.99,27.28,34.34,37.44,38.05,20.52,12.4,24.27,21.56,5.25,9.53,20.54,1.103379,11.1505,7.69263,549.3927126
2667,kasur,1990,maize,19.71,26.77,35.88,38.88,42.5,33.68,21.01,22.03,66.16,19.72,4.64,19.14,1.103379,11.1505,7.69263,548.582996
2670,kasur,1991,maize,23.02,26.91,34.75,37.35,24.33,28.25,15.36,21.12,1.36,31.55,1.59,27.66,1.103379,11.1505,7.69263,538.0566802
2673,kasur,1992,maize,20.16,27.12,32.96,38.16,41.83,31.12,23.21,16.78,23.16,3.63,24.91,14.81,1.103379,11.1505,7.69263,524.291498
2676,kasur,1993,maize,19.96,28.72,35.95,37.77,37.25,27.3,15.14,24.56,34.39,14.41,12.55,29.6,1.103379,11.1505,7.69263,531.1740891
2679,kasur,1994,maize,24.29,27.61,34.74,38.47,27.22,20.87,20.29,22.86,5.17,10.06,38.5,33.94,1.103379,11.1505,7.69263,523.0769231
2682,kasur,1995,maize,19.8,26.13,34.85,37.95,43.02,35.16,16.75,23.51,17.82,12.23,2.85,40.96,1.103379,11.1505,7.69263,523.4817814
2685,kasur,1996,maize,22.56,29.22,33.48,35.28,41.76,21.14,16.78,38.0,22.27,6.84,5.37,177.06,1.103379,11.1505,7.69263,559.1093117
2688,kasur,1997,maize,21.79,27.17,32.16,36.26,30.09,30.02,23.29,30.87,16.68,23.8,15.96,42.41,1.103379,11.1505,7.69263,560.7287449
2691,kasur,1998,maize,20.68,30.57,35.73,36.87,33.72,20.86,16.16,26.79,6.73,7.91,1.2,27.63,1.103379,11.1505,7.69263,661.5384615
2694,kasur,1999,maize,23.39,31.09,35.61,37.5,22.14,10.03,18.1,26.82,1.94,0.29,7.78,42.99,1.103379,11.1505,7.69263,617.8137652
2697,kasur,2000,maize,21.3,31.69,37.25,36.91,23.73,12.38,19.85,28.01,1.23,0.21,10.22,43.88,1.103379,11.1505,7.69263,615.3846154
2700,kasur,2001,maize,23.52,28.85,36.59,36.22,19.44,27.36,23.24,37.84,15.85,10.62,24.62,69.38,1.103379,11.1505,7.69263,619.8380567
2703,kasur,2002,maize,23.88,31.03,36.93,38.58,26.2,16.46,15.24,22.48,9.75,3.41,18.61,21.06,1.103379,11.1505,7.69263,627.5303644
2706,kasur,2003,maize,21.16,29.85,34.29,38.44,40.98,24.15,13.01,23.84,16.24,2.02,9.39,43.55,1.103379,11.1505,7.69263,647.7732794
2709,kasur,2004,maize,26.31,31.73,34.82,36.6,17.85,18.09,22.05,32.2,0.0,18.32,21.63,69.41,1.103379,11.1505,7.69263,1990.688259
2712,kasur,2005,maize,21.64,26.73,32.98,38.29,56.97,30.7,23.61,23.15,63.29,9.82,11.04,64.74,1.103379,11.1505,7.69263,1972.874494
2715,kasur,2006,maize,21.91,29.81,37.43,35.26,42.15,19.35,20.16,33.94,37.14,1.22,22.54,89.48,1.103379,11.1505,7.69263,2168.421053
2718,kasur,2007,maize,20.44,31.05,35.37,37.0,52.21,28.58,21.75,36.23,41.13,5.74,15.04,119.94,1.103379,11.1505,7.69263,2392.307692
2721,kasur,2008,maize,25.73,27.98,34.5,35.32,18.96,35.21,25.84,46.11,0.07,38.16,31.35,123.39,1.103379,11.1505,7.69263,2635.62753
2724,kasur,2009,maize,22.93,28.12,35.28,37.4,34.89,31.08,20.44,20.73,35.05,13.8,22.05,15.8,1.103379,11.1505,7.69263,3490.778
2727,kasur,2010,maize,26.32,32.42,36.07,37.15,25.17,17.02,17.78,26.75,2.29,1.17,6.57,33.22,1.103379,11.1505,7.69263,3065.57938
2730,kasur,2011,maize,23.27,27.92,36.52,36.53,31.59,29.76,21.67,35.9,3.81,24.53,15.19,91.7,1.103379,11.1505,7.69263,3346.0216
2733,kasur,2012,maize,21.91,28.45,34.49,38.48,22.72,33.77,18.39,19.88,3.82,31.67,1.32,8.73,1.103379,11.1505,7.69263,3355.35194
2736,kasur,2013,maize,22.11,28.48,35.37,36.97,41.96,31.51,16.75,32.01,11.7,9.31,3.3,72.59,1.103379,11.1505,7.69263,3367.1988
2739,kasur,2014,maize,20.97,27.34,32.82,38.32,40.49,33.84,29.39,25.16,27.89,41.12,29.85,41.81,1.103379,11.1505,7.69263,3548.19633
2742,kasur,2015,maize,20.06,27.54,34.39,36.0,55.57,44.64,23.09,30.56,89.9,24.21,18.38,40.35,1.103379,11.1505,7.69263,3545.34413
2745,kasur,2016,maize,23.32,29.99,36.4,37.68,40.26,24.56,21.6,30.77,25.85,3.03,20.66,69.06,1.103379,11.1505,7.69263,3726.34
2748,kasur,2017,maize,22.45,30.73,35.53,35.4,35.04,24.23,22.92,39.99,13.5,21.95,19.25,126.0,1.103379,11.1505,7.69263,3320.45
2751,kasur,2018,maize,24.11,29.87,34.91,36.05,30.17,26.29,19.43,38.27,6.97,9.9,5.99,95.38,1.103379,11.1505,7.69263,3566.96
2754,kasur,2019,maize,19.93,29.47,33.17,37.6,46.35,35.38,27.8,24.59,10.42,35.26,29.67,29.28,1.103379,11.1505,7.69263,3996.35
2757,kasur,2020,maize,19.19,25.71,32.51,35.64,66.07,53.95,37.2,37.53,116.25,22.57,26.58,43.92,1.103379,11.1505,7.69263,4223.162565
2760,kasur,2021,maize,23.61,27.31,33.26,36.07,39.06,32.75,28.77,32.21,10.56,23.63,34.39,44.95,1.103379,11.1505,7.69263,3612.145749
2763,kasur,2022,maize,24.47,32.36,35.8,36.46,43.34,19.81,21.85,28.9,4.67,0.19,13.02,64.34,1.103379,11.1505,7.69263,4381.747602
2766,kasur,2023,maize,22.74,27.06,30.67,34.01,45.51,40.87,38.39,47.95,69.22,17.08,65.91,178.09,1.103379,11.1505,7.69263,4642.023513
2769,kasur,2024,maize,21.03,27.57,35.67,38.42,40.86,36.36,21.07,26.21,46.46,17.83,3.82,40.24,1.103379,11.1505,7.69263,4228.707076017949
3432,khanewal,1981,maize,21.27,30.49,35.78,39.29,44.83,21.59,21.52,14.77,33.49,3.85,14.73,2.25,1.50171,9.15522,7.48946,0.0
3435,khanewal,1982,maize,18.46,27.48,30.41,38.3,62.44,43.49,45.4,22.76,67.91,57.37,44.91,6.19,1.50171,9.15522,7.48946,0.0
3438,khanewal,1983,maize,20.7,25.74,33.87,38.47,31.17,42.98,31.45,21.62,7.6,38.19,40.29,0.01,1.50171,9.15522,7.48946,0.0
3441,khanewal,1984,maize,24.68,29.69,37.01,39.4,28.77,23.23,12.88,23.42,12.81,7.5,0.0,10.99,1.50171,9.15522,7.48946,536.8421053
3444,khanewal,1985,maize,24.7,29.54,35.54,38.79,18.98,31.05,16.2,23.99,2.61,22.55,0.44,2.06,1.50171,9.15522,7.48946,500.0
3447,khanewal,1986,maize,20.31,28.24,34.5,38.61,45.96,32.29,17.66,24.08,87.03,11.17,20.74,25.82,1.50171,9.15522,7.48946,588.2591093
3450,khanewal,1987,maize,22.36,29.69,32.41,38.22,41.48,21.09,28.67,24.3,17.9,1.26,13.55,12.41,1.50171,9.15522,7.48946,501.2145749
3453,khanewal,1988,maize,22.26,31.36,37.32,39.97,30.93,17.28,12.64,21.19,10.82,1.21,1.82,3.44,1.50171,9.15522,7.48946,598.3805668
3456,khanewal,1989,maize,21.57,27.71,34.12,38.16,36.34,22.48,13.28,26.56,37.28,2.34,0.63,17.68,1.50171,9.15522,7.48946,616.5991903
3459,khanewal,1990,maize,20.59,28.68,37.16,39.33,37.42,25.33,19.97,22.86,15.44,5.78,1.31,3.59,1.50171,9.15522,7.48946,595.951417
3462,khanewal,1991,maize,23.32,27.99,35.08,39.06,26.21,25.71,16.87,16.95,1.99,8.58,0.96,1.36,1.50171,9.15522,7.48946,587.4493927
3465,khanewal,1992,maize,21.02,27.19,33.48,38.94,32.41,32.52,20.43,16.86,12.68,21.36,7.9,1.32,1.50171,9.15522,7.48946,617.8137652
3468,khanewal,1993,maize,20.68,29.83,36.09,38.14,33.58,24.84,15.87,25.55,20.87,13.86,21.12,9.47,1.50171,9.15522,7.48946,731.5789474
3471,khanewal,1994,maize,24.4,27.17,34.79,39.42,28.75,23.04,20.63,21.88,6.58,9.51,30.03,1.73,1.50171,9.15522,7.48946,461.9433198
3474,khanewal,1995,maize,20.17,25.99,34.94,38.89,43.25,38.51,18.37,21.78,17.81,54.47,3.84,8.94,1.50171,9.15522,7.48946,535.6275304
3477,khanewal,1996,maize,23.56,29.93,32.79,37.28,32.32,19.35,20.88,29.16,10.47,10.54,22.92,17.04,1.50171,9.15522,7.48946,572.8744939
3480,khanewal,1997,maize,22.05,27.63,32.54,37.66,29.8,28.57,21.92,28.95,8.2,20.98,6.07,15.12,1.50171,9.15522,7.48946,579.757085
3483,khanewal,1998,maize,21.11,30.98,35.78,37.82,35.16,20.74,17.08,24.24,8.86,0.38,0.92,18.69,1.50171,9.15522,7.48946,1217.813765
3486,khanewal,1999,maize,22.68,30.95,35.71,38.89,31.56,12.17,18.61,22.03,7.63,0.0,5.91,2.34,1.50171,9.15522,7.48946,819.4331984
3489,khanewal,2000,maize,21.1,31.65,37.82,38.4,25.2,15.24,20.22,22.63,22.69,0.05,6.31,4.83,1.50171,9.15522,7.48946,642.9149798
3492,khanewal,2001,maize,23.87,29.22,37.82,38.42,20.9,26.4,21.47,29.65,2.84,15.88,4.71,26.39,1.50171,9.15522,7.48946,591.4979757
3495,khanewal,2002,maize,23.5,30.75,36.81,39.64,31.51,18.31,16.88,21.57,15.78,1.91,28.84,5.87,1.50171,9.15522,7.48946,802.8340081
3498,khanewal,2003,maize,22.6,30.29,34.49,39.75,28.72,20.1,12.03,19.88,3.19,0.94,1.67,4.92,1.50171,9.15522,7.48946,872.0647773
3501,khanewal,2004,maize,26.9,31.96,35.86,38.66,15.58,18.69,18.06,25.02,0.0,8.63,5.21,21.6,1.50171,9.15522,7.48946,2278.137652
3504,khanewal,2005,maize,22.14,27.97,32.55,39.15,52.37,25.63,26.37,20.73,52.1,6.81,24.36,1.86,1.50171,9.15522,7.48946,2465.587045
3507,khanewal,2006,maize,22.05,29.91,38.12,37.42,42.43,20.72,19.24,26.48,25.02,3.68,9.86,17.65,1.50171,9.15522,7.48946,2631.578947
3510,khanewal,2007,maize,20.98,31.95,35.96,37.38,49.97,25.42,20.2,38.13,28.86,7.76,8.37,74.0,1.50171,9.15522,7.48946,2550.607287
3513,khanewal,2008,maize,25.79,28.26,35.98,39.16,20.51,37.43,21.17,32.13,0.33,42.42,10.59,16.71,1.50171,9.15522,7.48946,2550.607287
3516,khanewal,2009,maize,23.7,28.66,36.04,38.11,33.02,30.59,19.71,20.53,14.98,11.05,3.5,2.14,1.50171,9.15522,7.48946,2794.82826
3519,khanewal,2010,maize,26.23,32.52,36.32,38.29,30.07,19.4,19.14,26.13,24.77,3.21,6.74,10.11,1.50171,9.15522,7.48946,2672.469636
3522,khanewal,2011,maize,23.76,28.81,37.64,39.46,28.21,27.58,20.74,25.61,0.52,8.09,9.87,12.36,1.50171,9.15522,7.48946,2620.7893
3525,khanewal,2012,maize,22.04,28.93,34.89,38.97,22.44,36.48,20.58,20.92,0.64,26.14,2.35,1.87,1.50171,9.15522,7.48946,2687.8092
3528,khanewal,2013,maize,22.05,28.33,35.44,37.73,45.88,32.84,19.19,31.63,16.93,7.67,1.71,45.55,1.50171,9.15522,7.48946,3189.4934
3531,khanewal,2014,maize,21.6,28.43,33.19,39.01,38.54,31.34,30.81,24.37,16.38,16.76,45.87,6.66,1.50171,9.15522,7.48946,3206.9038
3534,khanewal,2015,maize,20.44,29.04,35.47,36.7,55.76,38.22,20.2,31.81,63.96,16.46,6.19,46.35,1.50171,9.15522,7.48946,3461.1415
3537,khanewal,2016,maize,23.12,29.78,36.91,39.46,45.65,29.25,21.18,25.3,39.07,11.43,4.36,11.55,1.50171,9.15522,7.48946,3101.83
3540,khanewal,2017,maize,23.32,31.43,36.21,36.91,32.13,22.98,21.7,37.47,2.6,12.9,5.84,64.16,1.50171,9.15522,7.48946,2994.84
3543,khanewal,2018,maize,25.03,30.5,34.86,37.57,29.27,25.73,20.55,33.52,7.36,9.25,6.83,39.04,1.50171,9.15522,7.48946,3056.45
3546,khanewal,2019,maize,20.39,30.16,33.91,37.47,48.66,34.04,26.43,27.89,18.16,20.89,22.44,42.39,1.50171,9.15522,7.48946,3895.14
3549,khanewal,2020,maize,19.21,25.53,32.64,36.91,71.61,61.99,40.75,38.08,351.27,26.02,30.8,45.06,1.50171,9.15522,7.48946,4089.068826
3552,khanewal,2021,maize,23.87,28.22,34.46,37.23,39.62,29.87,27.75,34.03,16.99,7.66,20.97,29.86,1.50171,9.15522,7.48946,3040.4858
3555,khanewal,2022,maize,26.49,33.16,36.45,36.52,33.1,16.46,20.37,31.84,6.9,0.0,8.42,56.68,1.50171,9.15522,7.48946,3852.479729
3558,khanewal,2023,maize,23.23,27.62,31.79,35.06,46.44,43.44,38.76,48.18,61.15,26.31,96.96,43.06,1.50171,9.15522,7.48946,3503.581491
3561,khanewal,2024,maize,22.32,27.65,36.25,39.12,37.03,37.05,20.27,26.28,17.26,36.5,0.54,16.65,1.50171,9.15522,7.48946,3858.1315227083105
660,khushab,1981,maize,17.95,26.08,33.38,36.87,58.83,36.16,22.42,15.47,59.49,19.57,27.99,16.62,1.200815,11.27145,7.90531,506.0728745
663,khushab,1982,maize,14.95,23.01,26.75,33.55,74.16,58.19,57.49,35.29,127.15,134.91,58.89,54.31,1.200815,11.27145,7.90531,501.2145749
666,khushab,1983,maize,17.07,21.71,29.04,34.91,46.08,56.65,46.02,23.95,37.37,121.49,35.77,13.41,1.200815,11.27145,7.90531,481.7813765
669,khushab,1984,maize,21.99,26.82,34.98,37.55,35.16,30.65,11.38,23.91,21.65,17.32,0.54,38.39,1.200815,11.27145,7.90531,523.0769231
672,khushab,1985,maize,22.11,26.34,32.94,37.0,22.15,37.79,17.71,20.34,10.89,49.39,7.02,6.39,1.200815,11.27145,7.90531,506.0728745
675,khushab,1986,maize,16.77,24.49,31.02,36.0,57.47,43.61,24.56,23.39,64.31,37.23,18.61,28.75,1.200815,11.27145,7.90531,520.6477733
678,khushab,1987,maize,19.03,25.93,28.44,35.82,56.02,34.83,36.83,22.55,60.38,5.91,50.99,10.18,1.200815,11.27145,7.90531,511.3360324
681,khushab,1988,maize,18.65,28.09,34.99,37.56,47.01,27.04,12.24,19.66,47.75,24.49,2.09,18.28,1.200815,11.27145,7.90531,492.7125506
684,khushab,1989,maize,18.72,24.71,32.35,35.94,43.52,26.24,13.3,22.85,45.69,7.14,5.29,16.8,1.200815,11.27145,7.90531,475.3036437
687,khushab,1990,maize,17.39,24.27,34.19,37.43,51.14,41.81,22.57,21.12,48.47,27.79,7.45,10.89,1.200815,11.27145,7.90531,526.3157895
690,khushab,1991,maize,20.03,24.28,32.16,36.63,34.02,36.44,18.68,16.93,12.05,42.35,6.2,10.5,1.200815,11.27145,7.90531,523.8866397
693,khushab,1992,maize,16.9,23.47,30.17,36.42,49.84,46.44,28.64,15.76,56.21,14.62,15.41,3.49,1.200815,11.27145,7.90531,342.5101215
696,khushab,1993,maize,17.1,26.95,33.81,36.46,46.64,31.55,15.5,21.61,45.6,13.99,5.71,15.08,1.200815,11.27145,7.90531,426.3157895
699,khushab,1994,maize,21.15,24.1,32.57,37.37,36.94,31.88,20.21,20.37,12.55,39.27,10.95,7.21,1.200815,11.27145,7.90531,472.4696356
702,khushab,1995,maize,18.52,22.94,31.98,36.92,41.5,46.61,24.2,20.24,51.98,49.48,15.33,7.92,1.200815,11.27145,7.90531,478.5425101
705,khushab,1996,maize,19.74,27.27,31.08,34.7,50.45,25.83,18.89,32.05,30.68,5.72,10.44,60.58,1.200815,11.27145,7.90531,506.0728745
708,khushab,1997,maize,19.38,24.78,29.87,35.61,32.93,37.67,23.7,26.58,13.26,34.65,15.3,8.06,1.200815,11.27145,7.90531,485.8299595
711,khushab,1998,maize,17.82,28.15,33.2,35.73,43.26,22.66,19.36,23.21,11.93,6.14,10.63,21.88,1.200815,11.27145,7.90531,539.6761134
714,khushab,1999,maize,20.41,28.86,33.5,36.8,33.22,12.11,19.47,20.72,12.39,0.83,30.63,2.21,1.200815,11.27145,7.90531,578.5425101
717,khushab,2000,maize,19.2,29.66,35.75,35.77,26.25,13.5,17.69,25.69,2.14,0.27,12.33,30.14,1.200815,11.27145,7.90531,578.5425101
720,khushab,2001,maize,21.68,26.37,34.11,34.84,20.94,33.15,26.54,37.68,7.4,66.33,26.29,53.49,1.200815,11.27145,7.90531,478.5425101
723,khushab,2002,maize,20.9,27.73,34.7,36.48,41.4,23.53,14.71,24.05,24.2,13.8,7.54,33.88,1.200815,11.27145,7.90531,526.3157895
726,khushab,2003,maize,18.71,27.44,31.73,37.34,45.49,28.73,15.52,21.43,17.35,10.03,6.58,17.41,1.200815,11.27145,7.90531,445.3441296
729,khushab,2004,maize,24.96,29.33,33.85,35.9,19.17,22.17,18.61,28.14,0.0,22.28,0.95,31.62,1.200815,11.27145,7.90531,478.5425101
732,khushab,2005,maize,19.24,24.28,29.77,37.17,61.08,38.24,29.42,19.58,78.23,15.96,14.99,12.83,1.200815,11.27145,7.90531,478.5425101
735,khushab,2006,maize,19.0,26.85,34.85,34.51,52.19,23.08,24.04,29.08,29.24,5.09,45.15,35.8,1.200815,11.27145,7.90531,449.7975709
738,khushab,2007,maize,17.72,28.07,32.82,35.15,61.58,39.6,26.39,38.41,76.3,5.26,23.16,190.07,1.200815,11.27145,7.90531,539.6761134
741,khushab,2008,maize,23.59,24.44,32.27,34.99,24.92,48.89,30.42,42.42,2.89,110.92,30.13,104.04,1.200815,11.27145,7.90531,404.8582996
744,khushab,2009,maize,20.52,24.7,32.2,35.39,40.65,42.76,25.49,21.36,22.09,40.07,25.32,12.28,1.200815,11.27145,7.90531,512.8205128266667
747,khushab,2010,maize,23.19,29.97,33.31,35.23,40.61,24.51,22.13,26.85,17.42,9.07,13.61,31.4,1.200815,11.27145,7.90531,620.7827260533334
750,khushab,2011,maize,20.53,25.41,34.89,35.04,39.77,35.78,21.86,36.18,9.55,29.7,12.29,104.06,1.200815,11.27145,7.90531,728.7449392799999
753,khushab,2012,maize,18.93,25.46,31.7,36.62,30.0,43.06,24.97,18.38,7.41,40.91,5.86,9.06,1.200815,11.27145,7.90531,836.7071525066667
756,khushab,2013,maize,19.39,24.65,32.41,35.33,51.88,46.23,22.36,32.57,33.75,42.56,16.92,62.24,1.200815,11.27145,7.90531,944.6693657333333
759,khushab,2014,maize,17.9,24.39,30.12,36.72,51.85,44.77,36.15,22.24,48.74,80.19,33.54,16.72,1.200815,11.27145,7.90531,1052.6315789599998
762,khushab,2015,maize,17.69,25.32,32.04,34.52,62.9,51.37,27.89,29.25,131.01,42.1,7.89,32.13,1.200815,11.27145,7.90531,1160.5937921866666
765,khushab,2016,maize,20.23,25.9,33.96,36.09,51.74,40.14,25.42,31.96,78.37,17.87,29.41,61.17,1.200815,11.27145,7.90531,1268.5560054133334
768,khushab,2017,maize,19.79,27.32,33.62,34.62,46.23,35.29,23.74,36.04,23.97,65.09,13.21,58.82,1.200815,11.27145,7.90531,1376.51821864
771,khushab,2018,maize,22.13,26.77,31.22,35.06,39.85,38.27,28.45,35.26,21.22,56.17,30.72,52.87,1.200815,11.27145,7.90531,1484.4804318666665
774,khushab,2019,maize,17.59,26.6,31.29,35.33,55.42,45.24,29.16,26.25,33.88,42.74,22.47,25.52,1.200815,11.27145,7.90531,1592.4426450933333
777,khushab,2020,maize,16.42,22.21,27.25,30.32,78.06,70.38,59.89,59.9,274.88,61.16,232.24,436.93,1.200815,11.27145,7.90531,1700.40485832
780,khushab,2021,maize,19.95,23.47,31.14,34.53,54.88,47.99,32.88,36.28,44.07,31.5,21.23,65.18,1.200815,11.27145,7.90531,1808.3670715466667
783,khushab,2022,maize,21.85,29.52,33.12,34.2,53.22,28.42,26.36,32.75,31.53,2.05,25.93,107.06,1.200815,11.27145,7.90531,1916.3292847733333
786,khushab,2023,maize,19.82,24.66,28.3,33.09,58.64,47.87,44.66,49.62,72.14,32.52,58.73,133.39,1.200815,11.27145,7.90531,2024.291498
789,khushab,2024,maize,18.69,23.77,32.17,36.89,50.71,50.12,30.93,24.27,66.1,73.44,7.98,17.72,1.200815,11.27145,7.90531,1400.9034213623454
2508,lahore,1981,maize,19.42,28.43,35.45,38.53,54.36,29.15,18.73,14.33,55.03,1.82,16.41,9.63,0.892492,9.10914,6.35808,526.3157895
2511,lahore,1982,maize,16.36,24.36,27.46,35.12,75.84,59.35,60.21,33.08,169.48,193.67,77.3,34.41,0.892492,9.10914,6.35808,508.097166
2514,lahore,1983,maize,19.36,24.52,31.32,36.33,40.7,46.78,38.69,23.65,34.61,67.93,68.42,4.51,0.892492,9.10914,6.35808,267.2064777
2517,lahore,1984,maize,23.01,28.51,36.58,38.59,36.82,28.37,11.31,25.3,29.93,21.5,0.58,38.45,0.892492,9.10914,6.35808,475.708502
2520,lahore,1985,maize,23.61,28.07,34.84,37.87,20.06,32.8,16.02,22.9,12.65,30.26,11.57,33.75,0.892492,9.10914,6.35808,479.3522267
2523,lahore,1986,maize,19.64,27.66,33.17,37.01,48.09,32.45,19.33,24.14,33.05,17.12,20.13,42.84,0.892492,9.10914,6.35808,493.9271255
2526,lahore,1987,maize,21.43,28.77,29.88,37.04,46.4,24.81,36.86,24.58,27.74,2.77,74.81,29.23,0.892492,9.10914,6.35808,482.5910931
2529,lahore,1988,maize,21.05,30.55,36.83,38.73,38.71,19.72,11.68,20.7,23.05,11.49,0.24,29.2,0.892492,9.10914,6.35808,510.5263158
2532,lahore,1989,maize,20.56,26.79,34.15,37.25,40.05,22.6,12.77,23.84,25.98,6.92,10.02,22.64,0.892492,9.10914,6.35808,550.6072874
2535,lahore,1990,maize,19.1,26.12,35.47,38.77,46.48,37.45,22.06,21.4,86.98,24.62,6.31,21.91,0.892492,9.10914,6.35808,552.2267206
2538,lahore,1991,maize,22.66,26.5,34.38,37.35,25.78,29.98,15.68,19.79,1.91,36.41,1.87,22.65,0.892492,9.10914,6.35808,510.9311741
2541,lahore,1992,maize,19.46,26.51,32.51,37.86,45.52,35.1,25.01,16.76,35.74,4.36,29.44,15.33,0.892492,9.10914,6.35808,621.8623482
2544,lahore,1993,maize,19.51,28.39,35.74,37.53,40.52,29.01,15.64,24.57,39.92,16.21,12.46,35.5,0.892492,9.10914,6.35808,630.3643725
2547,lahore,1994,maize,23.76,27.25,34.28,38.28,29.6,22.33,21.57,22.55,7.54,13.5,45.01,36.11,0.892492,9.10914,6.35808,600.4048583
2550,lahore,1995,maize,19.3,25.61,34.49,37.8,45.98,38.06,17.94,23.28,22.42,16.14,2.27,39.72,0.892492,9.10914,6.35808,591.0931174
2553,lahore,1996,maize,21.88,28.73,33.37,35.07,45.6,23.33,16.65,38.57,28.47,5.87,5.39,209.79,0.892492,9.10914,6.35808,582.9959514
2556,lahore,1997,maize,21.54,26.87,31.9,36.33,31.25,31.46,23.38,29.65,17.37,25.81,17.05,45.59,0.892492,9.10914,6.35808,602.4291498
2559,lahore,1998,maize,20.43,30.22,35.42,36.87,34.09,21.67,16.64,25.71,5.79,10.35,2.06,25.77,0.892492,9.10914,6.35808,607.2874494
2562,lahore,1999,maize,23.04,30.92,35.59,37.29,24.05,10.36,17.36,26.38,4.1,0.35,7.17,47.95,0.892492,9.10914,6.35808,642.1052632
2565,lahore,2000,maize,20.92,31.4,37.17,36.88,26.41,12.63,19.25,28.15,1.48,0.35,12.83,44.99,0.892492,9.10914,6.35808,653.8461538
2568,lahore,2001,maize,23.23,28.42,36.27,35.86,20.28,28.69,22.98,39.2,19.47,12.11,26.52,84.38,0.892492,9.10914,6.35808,636.0323887
2571,lahore,2002,maize,23.59,30.75,36.81,38.23,27.89,17.25,14.44,22.58,9.54,5.83,16.32,28.43,0.892492,9.10914,6.35808,607.2874494
2574,lahore,2003,maize,20.46,29.24,33.96,38.29,45.95,28.08,13.6,23.64,25.11,3.59,10.0,54.82,0.892492,9.10914,6.35808,618.6234818
2577,lahore,2004,maize,25.94,31.53,34.85,36.5,19.75,18.89,21.48,32.23,0.03,22.37,16.48,71.36,0.892492,9.10914,6.35808,1872.469636
2580,lahore,2005,maize,21.07,26.2,32.71,38.08,59.68,34.3,23.71,22.87,74.15,12.43,6.21,75.11,0.892492,9.10914,6.35808,1828.340081
2583,lahore,2006,maize,21.5,29.59,37.07,35.19,43.66,19.85,20.32,33.59,37.17,0.85,23.83,97.24,0.892492,9.10914,6.35808,1882.186235
2586,lahore,2007,maize,19.62,30.22,34.81,36.77,57.33,32.53,23.6,35.46,63.83,2.47,19.19,134.43,0.892492,9.10914,6.35808,1645.34413
2589,lahore,2008,maize,25.44,27.39,34.32,35.29,20.36,37.3,25.62,45.95,0.43,47.53,28.03,128.99,0.892492,9.10914,6.35808,1551.821862
2592,lahore,2009,maize,22.46,27.72,34.8,37.15,37.4,32.77,21.22,20.47,35.95,14.88,25.89,14.0,0.892492,9.10914,6.35808,2429.149798
2595,lahore,2010,maize,25.89,32.14,35.53,37.04,27.86,17.9,18.92,25.37,3.22,1.69,12.11,26.89,0.892492,9.10914,6.35808,2056.3594
2598,lahore,2011,maize,22.78,27.62,36.42,35.87,34.39,31.06,20.72,38.42,4.62,25.24,11.27,115.09,0.892492,9.10914,6.35808,2061.0967
2601,lahore,2012,maize,21.37,28.0,34.05,38.28,25.41,35.92,19.06,18.41,5.45,39.94,1.62,7.57,0.892492,9.10914,6.35808,2834.008097
2604,lahore,2013,maize,21.7,28.1,35.04,36.67,45.25,33.1,17.37,32.96,13.57,8.5,4.76,83.79,0.892492,9.10914,6.35808,2429.1497
2607,lahore,2014,maize,20.38,26.62,32.59,38.23,43.95,36.87,29.9,24.89,38.63,50.28,26.31,60.39,0.892492,9.10914,6.35808,2834.008097
2610,lahore,2015,maize,19.31,26.79,33.85,35.74,60.77,49.16,25.88,30.35,115.92,28.07,22.99,43.2,0.892492,9.10914,6.35808,3643.724696
2613,lahore,2016,maize,22.79,29.47,36.02,37.39,43.65,26.58,22.52,31.92,34.17,3.29,26.77,84.52,0.892492,9.10914,6.35808,1619.43
